year,org_name,org_code,unit_main_code,unit_sub_code,unit_name
2016,Åbo Akademi,01903,,2804120,Process- och systemteknik
2016,Åbo Akademi,01903,,2804121,Energi- och miljöteknik
2016,Åbo Akademi,01903,,2804130,Naturmaterialteknik
2016,Åbo Akademi,01903,,2804140,Doktorandnätverk Material Research
2016,Åbo Akademi,01903,,2804141,Doktorandnätverk Chemical Engineering
2016,Åbo Akademi,01903,,2804142,"Gamla forskarskolan, NatVet & teknik"
2016,Åbo Akademi,01903,,2804150,"Utbildning, naturvetenskaper och teknik"
2016,Åbo Akademi,01903,,2804160,Naturvetenskap och teknik gemensamma
2016,Åbo Akademi,01903,,2804200,Nationalla PET-centret
2016,Åbo Akademi,01903,,2804300,Biokemi
2016,Åbo Akademi,01903,,2804310,Farmaci
2016,Åbo Akademi,01903,,2804311,Cellbiologi
2016,Åbo Akademi,01903,,2804312,Husö biologiska station
2016,Åbo Akademi,01903,,2804313,Miljö- och marinbiologi
2016,Åbo Akademi,01903,,2804340,Doktorandnätverk Informational and Structural Biology
2016,Åbo Akademi,01903,,2804341,Doktorandnätverk Molecular Biosciences
2016,Åbo Akademi,01903,,2804342,"Gamla forskarskolan, BioVet"
2016,Åbo Akademi,01903,,2804343,Doktorandnätverket Functional Marine Biodiversity
2016,Åbo Akademi,01903,,2804350,"Utbildning, biovetenskaper"
2016,Åbo Akademi,01903,,2804360,Biovetenskap gemensamma
2016,Åbo Akademi,01903,,2804400,Bioteknikcentrum
2016,Åbo Akademi,01903,,2804410,"Gamla forskarskolan, BTC"
2016,Åbo Akademi,01903,,2804500,Datateknik
2016,Åbo Akademi,01903,,2804510,Datavetenskap
2016,Åbo Akademi,01903,,2804540,Doktorandnätverk Information Technologies and Mathematics
2016,Åbo Akademi,01903,,2804541,"Gamla forskarskolan, IT"
2016,Åbo Akademi,01903,,2804550,"Utbildning, informationsteknologi"
2016,Åbo Akademi,01903,,2804560,IT gemensamma
2016,Åbo Akademi,01903,,2804600,Turku Centre for Computer Science
2016,Åbo Akademi,01903,,2804610,"Gamla forskarskolan, TUCS"
2016,Åbo Akademi,01903,,2805000,Centret för livslångt lärande
2016,Åbo Akademi,01903,,2805010,Centret för språk och kommunikation
2016,Åbo Akademi,01903,,2806000,Åbo Akademis bibliotek
2016,Åbo Akademi,01903,,2806010,Tritonia
2016,Åbo Akademi,01903,,2806020,Sibeliusmuseum
2016,Åbo Akademi,01903,,2806030,Sjöhistoriska institutet
2016,Åbo Akademi,01903,,2806100,"Allmän universitetsservice, central"
2016,Åbo Akademi,01903,,2806101,"Allmän universitetsservice, FHPT"
2016,Åbo Akademi,01903,,2806102,"Allmän universitetsservice, FPV"
2016,Åbo Akademi,01903,,2806103,"Allmän universitetsservice, FSE"
2016,Åbo Akademi,01903,,2806104,"Allmän universitetsservice, FNT"
2016,Åbo Akademi,01903,,2806110,Ledning
2016,Åbo Akademi,01903,,2806111,Kommunikation
2016,Åbo Akademi,01903,,2806120,Forskningsservice
2016,Åbo Akademi,01903,,2806121,"Utbildningsservice, central"
2016,Åbo Akademi,01903,,2806122,"Utbildningsservice, FHPT"
2016,Åbo Akademi,01903,,2806123,"Utbildningsservice, FPV"
2016,Åbo Akademi,01903,,2806124,"Utbildningsservice, FSE"
2016,Åbo Akademi,01903,,2806125,"Utbildningsservice, FNT"
2016,Åbo Akademi,01903,,2806130,"Ekonomiservice, central"
2016,Åbo Akademi,01903,,2806131,"Ekonomiservice, FHPT"
2016,Åbo Akademi,01903,,2806132,"Ekonomiservice, FPV"
2016,Åbo Akademi,01903,,2806133,"Ekonomiservice, FSE"
2016,Åbo Akademi,01903,,2806134,"Ekonomiservice, FNT"
2016,Åbo Akademi,01903,,2806140,Personalservice
2016,Åbo Akademi,01903,,2806150,Fastighetsservice och upphandling
2016,Åbo Akademi,01903,,2806151,Planering
2016,Åbo Akademi,01903,,2806152,Fastigheter och hyror
2016,Åbo Akademi,01903,,2806160,ICT-service
2016,Åbo Akademi,01903,,,Humanistiska fakulteten
2016,Åbo Akademi,01903,,,Humanistiska fakulteten gemensamma
2016,Åbo Akademi,01903,,,Engelska
2016,Åbo Akademi,01903,,,Finska
2016,Åbo Akademi,01903,,,Franska
2016,Åbo Akademi,01903,,,Ryska
2016,Åbo Akademi,01903,,,Svenska
2016,Åbo Akademi,01903,,,Tyska
2016,Åbo Akademi,01903,,,Filosofi
2016,Åbo Akademi,01903,,,Etnologi
2016,Åbo Akademi,01903,,,Folkloristik
2016,Åbo Akademi,01903,,,Historia
2016,Åbo Akademi,01903,,,Religionsvetenskap
2016,Åbo Akademi,01903,,,Konstvetenskap
2016,Åbo Akademi,01903,,,Litteraturvetenskap
2016,Åbo Akademi,01903,,,Musikvetenskap
2016,Åbo Akademi,01903,,,Sibeliusmuseum
2016,Åbo Akademi,01903,,,Sjöhistoriska institutet
2016,Åbo Akademi,01903,,,Dnätverk Art History
2016,Åbo Akademi,01903,,,Pedagogiska fakulteten
2016,Åbo Akademi,01903,,,Pedagogik gemensamma
2016,Åbo Akademi,01903,,,Allmän pedagogik
2016,Åbo Akademi,01903,,,Barnpedagogik
2016,Åbo Akademi,01903,,,Specialpedagogik
2016,Åbo Akademi,01903,,,Vuxenpedagogik
2016,Åbo Akademi,01903,,,De matematisk-naturvetenskapliga ämnenas och idrottens didaktik
2016,Åbo Akademi,01903,,,"Pedagogik, tillämpad pedagogik och yrkesundervisningens didaktik"
2016,Åbo Akademi,01903,,,Slöjdpedagogik och husliga ekonomins didaktik
2016,Åbo Akademi,01903,,,Språk- och kulturvetenskapernas didaktik
2016,Åbo Akademi,01903,,,Vasa övningsskola
2016,Åbo Akademi,01903,,,VÖS gemensamma
2016,Åbo Akademi,01903,,,"VÖS, åk 1-6"
2016,Åbo Akademi,01903,,,"VÖS, åk 7-9"
2016,Åbo Akademi,01903,,,"VÖS, gymnasiet"
2016,Åbo Akademi,01903,,,Teologiska fakulteten
2016,Åbo Akademi,01903,,,Teologiska fakulteten gemensamma
2016,Åbo Akademi,01903,,,Gammaltestamentlig exegetik
2016,Åbo Akademi,01903,,,Kyrkohistoria
2016,Åbo Akademi,01903,,,Teologisk etik och religionsfilosofi
2016,Åbo Akademi,01903,,,Praktisk teologi
2016,Åbo Akademi,01903,,,Nytestamentlig exegetik
2016,Åbo Akademi,01903,,,Dogmatik
2016,Åbo Akademi,01903,,,Dnätverk Old Testament studies
2016,Åbo Akademi,01903,,,Institutionen för psykologi och logopedi
2016,Åbo Akademi,01903,,,Psykologi och logopedi gemensamma
2016,Åbo Akademi,01903,,,Psykologi
2016,Åbo Akademi,01903,,,Logopedi
2016,Åbo Akademi,01903,,,Dnätverk Psychology and Logopedics
2016,Åbo Akademi,01903,,,Handelshögskolan
2016,Åbo Akademi,01903,,,Handelshögskolan gemensamma
2016,Åbo Akademi,01903,,,Företagsekonomiska ämnena
2016,Åbo Akademi,01903,,,Redovisning
2016,Åbo Akademi,01903,,,Internationell marknadsföring
2016,Åbo Akademi,01903,,,Företagets organisation och ledning
2016,Åbo Akademi,01903,,,Informationsförvaltining
2016,Åbo Akademi,01903,,,Nationalekonomi
2016,Åbo Akademi,01903,,,Dnätverk School of Business and Economics
2016,Åbo Akademi,01903,,,Socialvetenskapliga institutionen
2016,Åbo Akademi,01903,,,Socialvetenskapliga institutionen gemensamma
2016,Åbo Akademi,01903,,,Sociologi
2016,Åbo Akademi,01903,,,Kvinnovetenskap
2016,Åbo Akademi,01903,,,Vårdvetenskap
2016,Åbo Akademi,01903,,,Socialpolitik
2016,Åbo Akademi,01903,,,Utvecklingspsykologi
2016,Åbo Akademi,01903,,,Demografi och landsbygdsforskning
2016,Åbo Akademi,01903,,,Rättsvetenskapliga institutionen
2016,Åbo Akademi,01903,,,Rättvetenskaper gemensamma
2016,Åbo Akademi,01903,,,Rättvetenskaper
2016,Åbo Akademi,01903,,,Institutet för mänskliga rättiheter
2016,Åbo Akademi,01903,,,Dnätverk Realizing Human Rights
2016,Åbo Akademi,01903,,,Statsvetenskapliga institutionen
2016,Åbo Akademi,01903,,,Statsvetenskapliga institutionen gemensamma
2016,Åbo Akademi,01903,,,Statskunskap
2016,Åbo Akademi,01903,,,Offentlig förvaltning
2016,Åbo Akademi,01903,,,Samforsk
2016,Åbo Akademi,01903,,,Institutionen för naturvetenskap gemensamma
2016,Åbo Akademi,01903,,,Naturvetenskapliga institutionen
2016,Åbo Akademi,01903,,,Matematik
2016,Åbo Akademi,01903,,,Verkstaden
2016,Åbo Akademi,01903,,,Statistik
2016,Åbo Akademi,01903,,,Fysik
2016,Åbo Akademi,01903,,,Organisk kemi
2016,Åbo Akademi,01903,,,Fysikalisk kemi
2016,Åbo Akademi,01903,,,Geologi
2016,Åbo Akademi,01903,,,Dnätverk Material Research
2016,Åbo Akademi,01903,,,Nationella PET centret
2016,Åbo Akademi,01903,,,Nationella PET-Centret
2016,Åbo Akademi,01903,,,Institutionen för biovetenskaper
2016,Åbo Akademi,01903,,,Institutionen för biovetenskaper gemensamma
2016,Åbo Akademi,01903,,,Biokemi
2016,Åbo Akademi,01903,,,Farmaci
2016,Åbo Akademi,01903,,,Cellbiologi
2016,Åbo Akademi,01903,,,Husö biologiska station
2016,Åbo Akademi,01903,,,Miljö- och marinbiologi
2016,Åbo Akademi,01903,,,Biovetenskap
2016,Åbo Akademi,01903,,,Dnätverk Informational and Structural Biology
2016,Åbo Akademi,01903,,,Dnätverk Molecular Biosciences
2016,Åbo Akademi,01903,,,Bioteknikcentrum
2016,Åbo Akademi,01903,,,Bioteknikcentrum
2016,Åbo Akademi,01903,,,Institutionen för informationsteknologi
2016,Åbo Akademi,01903,,,Instit. för informationsteknologi gemensamma
2016,Åbo Akademi,01903,,,Datateknik
2016,Åbo Akademi,01903,,,Datavetenskap
2016,Åbo Akademi,01903,,,Informationssystem
2016,Åbo Akademi,01903,,,Institute for Advanced Management System Research (IAMSR)
2016,Åbo Akademi,01903,,,Dnätverk IT and Mathematics
2016,Åbo Akademi,01903,,,TUCS
2016,Åbo Akademi,01903,,,Åbo datatekniska forsknings- och utbildningscentrum (TUCS)
2016,Åbo Akademi,01903,,,Institutionen för kemiteknik
2016,Åbo Akademi,01903,,,Insitutionen för kemiteknik gemensamma
2016,Åbo Akademi,01903,,,Analytisk kemi
2016,Åbo Akademi,01903,,,Oorganisk kemi
2016,Åbo Akademi,01903,,,Teknisk polymerkemi
2016,Åbo Akademi,01903,,,Teknisk kemi och reaktionsteknik
2016,Åbo Akademi,01903,,,Trä- och papperskemi
2016,Åbo Akademi,01903,,,Fiber- och cellulosateknologi
2016,Åbo Akademi,01903,,,Pappersförädling
2016,Åbo Akademi,01903,,,Anläggningsteknik
2016,Åbo Akademi,01903,,,Reglerteknik
2016,Åbo Akademi,01903,,,Värmeteknik
2016,Åbo Akademi,01903,,,Energiteknik Vasa
2016,Åbo Akademi,01903,,,Industriell ekonomi
2016,Åbo Akademi,01903,,,Dnätverk Chemical Engineering
2016,Åbo Akademi,01903,,,Centret för livslångt lärande
2016,Åbo Akademi,01903,,,Centret för livslångt lärande (CLL)
2016,Åbo Akademi,01903,,,Mediacity
2016,Åbo Akademi,01903,,,Mediacity
2016,Åbo Akademi,01903,,,Centret för språk och kommunikation
2016,Åbo Akademi,01903,,,Centret för språk och kommunikation (CSK)
2016,Åbo Akademi,01903,,,Datacentralen
2016,Åbo Akademi,01903,,,Datacentralen
2016,Åbo Akademi,01903,,,Åbo Akademis bibliotek
2016,Åbo Akademi,01903,,,ÅAB
2016,Åbo Akademi,01903,,,Tritonia
2016,Åbo Akademi,01903,,,Tritonia 2011
2016,Åbo Akademi,01903,,,ÅA gemensamma
2016,Åbo Akademi,01903,,,ÅA gemensamma
2016,Åbo Akademi,01903,,,Fastigheter
2016,Åbo Akademi,01903,,,Rektor
2016,Åbo Akademi,01903,,,Kansler
2016,Åbo Akademi,01903,,,Förvaltningen gemensamma
2016,Åbo Akademi,01903,,,Ekonomi
2016,Åbo Akademi,01903,,,Forskning och utbildning
2016,Åbo Akademi,01903,,,Kommunikation
2016,Åbo Akademi,01903,,,Personal
2016,Åbo Akademi,01903,,,Teknisk service
2016,Åbo Akademi,01903,,,Reform 2015
